,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
6309,3k,sir,75,6.37,3.04,63,102,102
5107,3k,plus,1,6.370915,1.67,3,2,3
5648,3k,robe,3,6.38,2.91,4,9,10
6145,lcnl,shelve,,6.38,2.01,,,
6617,3k,snug,5,6.38,2.7,6,8,4
1564,3k,curl,7,6.39,2.7,4,6,6
3223,3k,hen,31,6.39,2.81,222,34,19
6981,3k,state,5,6.39,2.59,29,57,96
8121,3k,wand,3,6.39,3.27,5,2,2
8194,3k,wee,16,6.39,2.79,0,1,2
1029,3k,chill,,6.4,2.39,5,1,3
4671,3k,note,19,6.4,1.57,123,80,57
5221,3k,press,7,6.4,2.89,5,10,14
6782,lcnl,splat,,6.4,1.85,,,
6920,3k,stab,,6.4,1.9,0,0,1
5923,lcnl,scouts,,6.407899,1.02,1,4,4
9,3k,act,11,6.42,2.22,27,67,67
202,3k,base,4,6.42,2.57,20,26,31
5008,3k,pitch,,6.42,3.01,19,16,16
7109,3k,strange,21,6.42,1.77,119,190,187
7509,3k,thigh,2,6.42,1.61,0,1,0
7749,3k,trade,3,6.42,3.47,54,27,29
8096,3k,waist,,6.42,2.99,1,14,19
340,3k,bill,4,6.4242,2.07,442,263,117
7206,3k,such,70,6.4242,2.05,144,231,382
7500,3k,these,80,6.4242,1.78,525,677,1003
671,3k,brick,8,6.43,2.09,9,20,19
1266,3k,coast,1,6.43,1.91,13,19,24
168,3k,bank,8,6.44,2.41,55,87,66
3799,3k,lace,3,6.44,2.75,1,5,5
5302,3k,puff,9,6.44,3.18,33,17,6
6745,3k,spend,6,6.44,2.5,28,50,61
7766,3k,trap,2,6.44,2.12,54,50,35
1670,3k,deck,2,6.45,2.76,24,37,24
7931,3k,twist,1,6.46,1.96,3,4,6
356,3k,bit,44,6.47,2.55,117,139,143
2039,3k,eel,,6.47,2.2,0,7,4
2091,3k,fact,13,6.47,2.78,32,82,120
2393,3k,flu,2,6.47,2.84,1,5,4
2925,3k,greet,2,6.47,2.84,1,7,6
5783,3k,sail,9,6.47,2.7,45,35,43
7123,3k,stream,6,6.47,2.59,24,75,75
7511,3k,thin,20,6.47,2.76,57,104,130
2466,3k,fort,2,6.477485,3.09,8,14,25
4242,3k,mark,9,6.477485,1.7,263,177,138
5840,lcnl,scales,1,6.477485,1.94,10,4,5
379,3k,blame,2,6.48,1.89,8,16,15
6638,lcnl,soil,1,6.48,2.5,14,59,99
1417,3k,crap,,6.5,2.57,,,
2201,lcnl,fib,,6.5,2.57,,,
2770,3k,globe,1,6.5,2.6,21,22,19
6157,3k,shield,,6.5,1.69,0,3,6
8155,3k,waste,4,6.5,1.69,9,23,24
1273,lcnl,cob,,6.520113,2.11,0,3,5
1060,3k,choir,,6.53,2.55,1,1,2
2941,3k,grill,,6.53,2.57,,,
4132,3k,luck,21,6.53,2.04,55,50,41
6181,3k,shit,,6.53,2.91,,,
6619,3k,soak,1,6.53,2.74,1,3,4
6915,3k,squirt,2,6.53,2.67,,,
8207,3k,weight,2,6.53,2.34,5,33,54
8248,3k,wheat,10,6.53,2.46,89,34,26
2061,3k,else,36,6.53077,1.77,175,262,287
4791,lcnl,pains,3,6.53077,2.28,2,1,3
3723,3k,kit,1,6.55,2.76,65,17,7
4207,3k,main,10,6.55,1.64,21,54,94
4662,3k,north,19,6.55,1.85,60,109,158
4775,3k,pack,15,6.55,2.7,53,42,36
5401,lcnl,quilt,17,6.55,2.65,19,12,8
6085,3k,shame,6,6.55,2.37,10,10,14
7204,3k,sub,,6.55,1.88,1,2,1
7854,3k,trust,3,6.55,2.39,12,22,21
279,3k,beet,1,6.56,2.06,0,0,1
765,3k,bulb,3,6.56,2.23,5,7,11
3508,3k,jam,43,6.56,4,23,20,11
5181,3k,pouch,5,6.56,2.41,26,14,7
6811,3k,spook,,6.56,2.38,,,
8588,lcnl,zap,,6.56,2.45,,,
269,3k,beef,8,6.58,2.43,0,6,8
684,3k,bright,48,6.58,2.87,109,139,153
1603,3k,dam,2,6.58,1.54,3,16,13
1817,3k,dork,,6.58,3.31,,,
1974,3k,dump,36,6.58,2.5,4,13,14
1983,3k,dunk,1,6.58,4.07,,,
2371,3k,flood,2,6.58,2.39,0,12,13
4430,3k,mood,3,6.58,2.87,3,8,16
6646,3k,solve,,6.58,1.92,6,14,25
7942,3k,type,6,6.58,2.46,2,19,25
8269,3k,which,106,6.584055,1.69,209,398,718
503,3k,boil,5,6.6,1.79,0,4,4
646,3k,breast,1,6.6,2.54,5,3,3
120,3k,babe,1,6.61,3.11,6,16,11
1198,3k,clip,,6.61,2.62,5,4,4
2191,3k,fetch,9,6.61,2.55,0,6,12
3992,3k,lime,1,6.61,2.99,1,0,0
8509,3k,yarn,10,6.61,2.66,16,11,10
3632,3k,junk,2,6.62,1.99,25,32,19
8204,3k,weigh,1,6.62,2.85,6,13,14
85,3k,ash,,6.626683,2.54,3,4,5
418,3k,blimp,,6.63,2.48,,,
854,3k,calf,14,6.63,1.5,9,12,12
1623,3k,dare,8,6.63,2.22,12,19,26
1835,3k,dough,4,6.63,2.91,22,14,5
1840,3k,dove,4,6.63,2.22,23,14,9
6992,3k,steak,5,6.63,1.57,5,9,6
7343,3k,tack,3,6.63,1.57,7,4,4
999,lcnl,cheep,3,6.64,4.14,,,
457,3k,blouse,1,6.65,2.58,0,3,3
1263,3k,coal,9,6.65,2.23,7,23,39
5665,3k,role,1,6.65,2.58,1,0,2
5832,lcnl,scab,,6.65,3.51,,,
5953,3k,screw,,6.65,2.53,0,0,6
1572,unl,curved,1,6.67,1.61,0,7,15
5977,lcnl,scrunch,1,6.67,2.87,,,
7217,3k,suit,19,6.67,2.2,47,62,47
7312,3k,swirl,2,6.67,2.54,1,1,1
1713,3k,dial,1,6.68,3.16,1,3,5
2376,3k,flop,18,6.68,3.32,12,3,1
2881,3k,grand,7,6.68,2.31,17,15,25
3109,3k,hang,17,6.68,2.21,39,66,49
5841,3k,scalp,,6.68,2.71,0,1,2
6336,3k,ski,3,6.68,2.31,18,4,6
7609,3k,tide,3,6.68,2.19,16,16,15
2957,3k,grip,,6.7,2,3,7,11
3005,3k,growth,,6.7,2.58,0,4,14
5754,3k,rush,3,6.7,2.05,22,21,23
6213,3k,shove,2,6.7,3.23,0,3,4
7635,3k,times,35,6.7,2.43,176,229,268
31,3k,aim,1,6.72,2.11,0,6,9
371,3k,blade,6,6.72,1.99,7,6,9
443,3k,blond,,6.72,3.3,0,7,9
1087,3k,chuck,,6.72,2.42,25,18,13
1589,lcnl,dab,,6.72,2.4,3,2,3
5449,3k,raise,4,6.72,2.72,13,31,45
5624,3k,rise,8,6.72,2.85,2,24,37
2117,3k,FALSE,,6.722596,2.15,,,
5494,3k,ray,2,6.733253,2.51,78,24,21
218,3k,batch,,6.74,1.85,0,0,1
901,3k,case,16,6.74,2,57,70,83
924,3k,cave,18,6.74,2.49,70,84,71
1070,3k,chop,1,6.74,2.38,23,11,11
1174,3k,clerk,5,6.74,2.6,13,11,10
3615,3k,joy,15,6.74,2.92,25,32,34
4062,3k,log,6,6.74,3.18,53,51,42
6020,3k,seem,16,6.74,2.08,83,121,144
6292,3k,sin,,6.74,2.62,0,3,4
6532,lcnl,smooch,4,6.74,3.26,,,
3157,3k,hawk,2,6.74391,1.75,14,22,19
7494,3k,then,673,6.74391,3.51,4009,3107,2849
4850,3k,pause,1,6.75,2,0,5,13
3888,3k,lead,16,6.76,3.42,9,40,58
4489,3k,mow,,6.76,2.25,0,2,4
5793,3k,sale,9,6.76,1.89,27,21,9
6490,lcnl,slurp,6,6.76,3.11,,,
1411,3k,crane,10,6.775881,2.18,3,10,10
4345,3k,mike,47,6.775881,2.99,445,175,64
3118,3k,hare,31,6.78,2.05,13,4,5
4218,3k,mall,,6.78,2.05,3,6,3
4835,3k,past,56,6.78,1.52,115,159,178
5029,3k,plan,20,6.78,2.88,87,95,78
6435,lcnl,slime,1,6.78,2.37,0,1,0
6757,3k,spice,3,6.78,1.73,0,0,0
1576,lcnl,cuss,,6.79,2.62,,,
5186,3k,pound,2,6.79,2.44,17,16,14
5585,lcnl,rid,8,6.79,2.3,37,35,30
7211,3k,suds,,6.79,2.95,12,1,0
7637,3k,tin,6,6.79,2.32,32,19,28
8195,3k,weed,1,6.79,3.57,21,8,7
8375,3k,wise,9,6.79,2.55,106,47,40
7099,3k,straight,38,6.797195,1.69,79,141,148
6343,3k,skill,1,6.8,2.76,9,4,14
7623,3k,tile,,6.8,2.04,0,0,0
2845,3k,gosh,,6.807852,2.13,5,4,5
6667,3k,sort,32,6.807852,2.42,19,64,77
1556,3k,curb,1,6.81,2.99,10,10,8
4903,3k,peg,,6.829166,2.29,49,12,6
1653,3k,deaf,1,6.83,1.5,2,8,13
4390,3k,mitt,,6.83,2.68,5,11,5
6605,3k,snout,,6.83,2.62,0,1,2
449,3k,bloom,1,6.84,2.09,5,4,6
4031,3k,loaf,3,6.84,2.06,0,6,7
6597,lcnl,snooze,1,6.84,1.68,,,
7742,3k,trace,2,6.84,4.21,13,8,10
6465,3k,slot,,6.85,2.35,0,2,1
4237,3k,march,10,6.85048,2.41,23,25,25
6293,3k,since,20,6.85048,1.76,55,149,200
965,3k,chant,,6.88,2.76,0,0,2
1260,3k,coach,4,6.89,2,47,61,35
2383,3k,flour,4,6.89,2.33,56,18,12
2811,3k,goal,1,6.89,2.14,10,6,13
3284,3k,hive,1,6.89,2.56,4,12,11
3937,unl,legged,1,6.89,2.25,,,
5513,3k,rear,,6.89,3.31,3,8,19
8311,3k,whole,67,6.89,2.71,114,227,259
8572,3k,youth,1,6.89,2,0,3,10
176,3k,bar,7,6.9,2.62,39,28,34
3336,3k,hoof,1,6.9,2.51,1,1,5
880,3k,cape,4,6.903765,4.52,39,13,9
2923,unl,greens,1,6.903765,3.69,2,3,3
7626,3k,till,52,6.903765,1.85,40,68,69
6201,3k,shore,9,6.925079,2.04,53,59,67
835,3k,cab,4,6.94,2.86,9,9,8
1178,3k,click,17,6.94,2.6,39,7,11
2025,3k,east,12,6.94,3.56,38,55,74
2142,3k,fault,6,6.94,2.84,8,28,31
2778,unl,gloved,,6.94,2.46,,,
2909,lcnl,greased,,6.94,2.01,0,0,2
5307,3k,puke,,6.94,3.13,,,
5922,3k,scout,1,6.94,2.36,6,7,12
6018,3k,seek,10,6.94,2.31,5,3,9
6382,3k,slam,5,6.94,1.95,7,5,4
6884,3k,squash,2,6.94,3.3,0,3,7
7744,3k,track,21,6.94,2.8,38,64,60
1130,lcnl,clank,3,6.95,2.74,,,
1204,3k,cloak,3,6.95,2.41,0,4,7
2094,3k,fade,2,6.95,2.67,1,2,2
2230,3k,film,,6.95,2.57,2,12,18
3747,3k,kneel,,6.95,3.72,0,2,1
4199,3k,maid,23,6.95,1.68,22,7,4
4256,3k,mash,,6.95,3.39,8,1,0
4384,3k,mist,2,6.95,2.61,0,6,11
4799,3k,pale,2,6.95,2.66,4,30,39
5777,3k,sag,,6.95,2.15,0,0,0
6495,lcnl,slush,,6.95,3.3,2,1,0
7029,3k,stew,14,6.95,3.44,8,11,9
7808,3k,trim,4,6.95,2.37,2,3,2
8045,3k,vine,2,6.95,3.36,3,1,7
8190,3k,wed,3,6.95,1.93,,,
3059,lcnl,guts,,6.95705,2.31,1,1,2
3492,3k,jack,57,6.95705,2.91,244,165,92
8542,3k,yet,32,6.95705,1.85,146,202,246
313,3k,bet,16,7,2.43,99,75,44
420,3k,blind,6,7,2.6,19,35,36
1644,3k,dawn,4,7,1.94,30,25,31
1749,3k,dip,2,7,2.81,8,3,5
1928,3k,drown,3,7,2.52,7,8,5
3139,3k,hatch,9,7,3.03,18,13,14
3194,3k,heck,1,7,3.04,4,6,1
3833,3k,lane,8,7,2.85,8,9,12
4599,3k,net,8,7,2.9,34,28,28
4614,3k,niece,2,7,2.4,0,0,2
5191,3k,pout,23,7,4.01,,,
5719,3k,row,4,7,3.07,27,45,46
6896,3k,squeal,3,7,3.48,1,1,2
7721,lcnl,tot,,7,3.24,,,
8285,3k,whip,2,7,2.69,6,18,16
8441,3k,wrap,2,7,2.72,5,8,10
751,3k,bud,1,7.010335,1.5,39,19,12
3635,3k,just,448,7.010335,2.48,2152,2096,1991
1631,lcnl,darts,,7.031649,1.94,0,2,1
2055,3k,elk,1,7.05,4.68,8,9,6
3032,3k,guilt,,7.05,2.57,1,2,1
4591,unl,nerd,,7.05,2.07,,,
5418,3k,quiz,,7.05,1.83,0,1,0
6036,3k,sell,16,7.05,2.53,80,91,86
7376,3k,tan,1,7.05,3.14,51,8,8
393,3k,blast,2,7.06,3.02,2,11,13
1422,3k,crate,,7.06,2.29,8,6,5
1733,3k,dim,1,7.06,2.62,7,15,19
2273,lcnl,fizz,,7.06,1.89,,,
2380,lcnl,floss,,7.06,2.84,,,
2900,3k,grave,3,7.06,2.9,0,4,7
6236,3k,shrink,,7.06,3.06,0,4,3
6643,3k,sole,,7.06,2.21,0,0,1
7541,3k,thread,4,7.06,2.92,21,22,11
8449,3k,wreath,,7.06,3.82,0,0,0
8275,3k,while,114,7.06362,2.04,312,494,567
8427,3k,worth,5,7.084934,2.87,18,31,42
825,3k,buzz,17,7.095591,2.54,3,10,7
2821,3k,gold,38,7.1,2.13,140,155,150
5236,3k,priest,3,7.1,1.86,0,7,19
7224,3k,sum,,7.1,1.29,2,2,3
7911,3k,twelfth,,7.106248,2.26,0,2,1
143,3k,bait,1,7.11,2.08,8,6,7
991,3k,cheap,2,7.11,2.08,1,5,7
2597,3k,fuzz,,7.11,3.56,,,
2611,3k,gain,,7.11,2.03,0,1,7
3026,3k,guide,3,7.11,1.71,3,22,21
4289,3k,maze,,7.11,2.18,0,0,1
4868,3k,peak,1,7.11,2.11,16,9,9
4871,3k,peal,,7.11,2.49,,,
5081,3k,plow,6,7.11,2.3,1,17,13
5466,3k,range,,7.11,2.58,0,4,15
5621,3k,ripe,2,7.11,2.87,6,5,10
5731,3k,rude,9,7.11,2.51,3,5,4
6232,3k,shrimp,,7.11,2.77,0,3,3
6448,3k,slob,,7.11,2.64,,,
1504,3k,crowd,11,7.14,2.75,24,78,82
1898,3k,drill,,7.14,2.9,0,8,4
7543,3k,threat,1,7.14,2.43,0,1,2
5073,lcnl,plop,3,7.15,4.18,15,4,1
5632,3k,roach,,7.15,2.83,,,
543,3k,booth,2,7.16,1.61,4,12,9
1320,lcnl,coo,3,7.16,3.79,,,
2823,3k,golf,2,7.16,2.61,21,21,11
3990,3k,limb,2,7.16,2.39,6,8,8
3994,3k,limp,2,7.16,2.14,5,7,9
4150,3k,lung,,7.16,2.34,0,0,1
72,lcnl,ark,2,7.17,3.33,0,1,3
1035,lcnl,chimp,,7.17,3.28,0,0,0
2573,3k,fuel,4,7.17,2.79,8,21,24
3058,3k,gut,,7.17,3,0,0,0
3899,3k,lean,8,7.17,2.66,1,11,13
5062,3k,pledge,1,7.17,2.46,0,2,2
5493,3k,raw,4,7.17,2.71,1,10,16
6053,3k,serve,6,7.17,2.12,4,11,12
7379,3k,tank,16,7.17,2.36,51,41,34
7730,3k,tour,1,7.17,2.36,0,3,5
2467,3k,forth,32,7.17019,2.6,15,37,51
2363,3k,flock,2,7.18,2.9,13,16,18
2748,unl,glazed,1,7.19,2.23,0,1,1
4585,lcnl,neigh,7,7.2,3.73,,,
6657,3k,soot,1,7.2,2.8,0,0,0
1526,3k,crutch,,7.21,2.86,0,0,0
1767,3k,dive,4,7.21,2.53,10,28,18
2300,lcnl,flap,15,7.21,3.07,2,7,5
2675,3k,gel,,7.21,3.26,,,
3434,unl,hushed,,7.21,2.64,1,1,2
7281,3k,swear,,7.21,2.9,4,5,7
599,3k,braid,1,7.22,3.67,0,1,1
1476,3k,crisp,5,7.22,2.84,1,1,3
4085,3k,loop,,7.22,3.57,4,5,8
4532,lcnl,mutt,1,7.22,2.02,3,1,0
6729,3k,spear,,7.22,3.41,0,1,7
7390,3k,tar,2,7.22,2.62,7,3,4
7505,3k,thief,4,7.22,2.21,5,15,15
7620,lcnl,tights,,7.22,3.54,,,
910,3k,cast,5,7.24,3.16,4,11,20
6580,3k,snip,,7.24,2.88,,,
7272,lcnl,swat,,7.25,5.11,,,
8147,3k,wart,3,7.25,1.97,0,0,1
150,3k,bald,1,7.26,3.35,18,5,6
2118,3k,fame,1,7.26,2.49,0,1,2
2943,unl,grilled,,7.26,2.47,,,
6434,3k,slim,2,7.26,2.42,7,4,10
7016,3k,stem,1,7.26,2.6,2,9,11
7283,3k,sweat,1,7.26,3.26,6,15,18
8352,unl,wimp,,7.26,2.1,,,
2242,3k,fink,1,7.27,1.19,,,
1183,3k,cliff,3,7.27676,1.51,52,25,24
511,3k,bolt,,7.28,2.63,3,2,8
4675,3k,noun,,7.28,1.71,3,8,20
4840,3k,patch,8,7.28,2.63,22,31,21
5458,3k,ramp,1,7.28,1.84,0,3,4
5645,3k,rob,13,7.28,2.78,102,10,8
7566,3k,throne,11,7.28,2.32,3,4,8
2863,3k,grace,19,7.287417,2.87,1,7,15
2989,3k,grouch,,7.29,3.9,2,0,2
3041,3k,gulp,3,7.29,3.39,1,1,4
5733,lcnl,ruff,26,7.29,4.09,,,
2235,3k,fin,1,7.3,3.36,71,11,1
7826,3k,trot,11,7.3,2.23,3,4,4
7535,3k,though,36,7.319388,1.8,67,193,304
1534,3k,cube,,7.32,2.69,2,1,2
6042,3k,sense,5,7.32,2.31,16,40,61
6905,lcnl,squid,2,7.32,3.46,0,8,3
7881,3k,tune,9,7.32,3.07,9,13,18
24,3k,aid,3,7.33,2.2,1,12,11
987,3k,chat,1,7.33,2.43,1,2,2
1697,3k,dent,,7.33,2.22,5,4,2
2908,3k,grease,2,7.33,2.09,0,5,10
4259,unl,masked,,7.33,2.25,0,0,0
4417,3k,mole,4,7.33,3.02,35,30,4
4727,3k,oil,10,7.33,2.63,48,58,79
5214,3k,preach,,7.33,1.88,0,1,0
6126,3k,shed,6,7.33,2.35,25,22,28
6286,3k,sill,2,7.33,2.57,3,5,4
6386,3k,slant,,7.33,1.94,2,0,2
8501,3k,yank,1,7.33,3.06,0,0,1
1378,3k,course,59,7.340702,1.96,92,203,278
3805,3k,lad,4,7.35,2.18,25,19,14
4705,3k,oak,3,7.35,1.79,16,31,31
4932,3k,pest,,7.35,2.42,4,3,5
5226,3k,price,1,7.35,2.78,15,18,24
5433,3k,raft,,7.35,1.95,17,19,18
5463,3k,ranch,3,7.35,2.62,31,27,27
6770,3k,spine,1,7.35,2.03,0,3,3
1120,3k,clam,2,7.37,2.22,0,7,9
1708,lcnl,dew,2,7.37,2.59,0,7,6
5024,3k,plain,17,7.37,3.04,15,35,48
8289,3k,whirl,1,7.37,2.03,7,2,3
1630,lcnl,dart,,7.38,2.97,2,1,10
5041,lcnl,plaque,,7.39,1.94,0,0,1
6273,3k,sigh,15,7.39,2.35,6,15,18
6284,3k,silk,9,7.39,2.5,8,14,18
7053,3k,stitch,1,7.39,2.33,5,2,2
2717,3k,gill,,7.393987,2.33,,,
2388,3k,flow,1,7.4,1.9,1,10,19
7238,3k,surf,1,7.4,1.67,10,4,3
2769,lcnl,glob,,7.41,3.36,,,
2306,lcnl,flash,2,7.42,2.46,42,41,32
5657,3k,rod,,7.42,3.13,39,21,22
6602,3k,snort,14,7.42,3.64,0,1,3
7291,3k,swell,1,7.42,3.08,4,9,5
7683,3k,ton,,7.42,2.36,0,1,3
2832,lcnl,goods,1,7.436615,2.99,5,12,31
5416,3k,quite,77,7.436615,2.54,35,138,186
8241,lcnl,wham,,7.436615,2.04,,,
2239,3k,fine,56,7.44,2.68,223,212,177
2874,3k,grain,4,7.44,2.41,12,28,31
3451,unl,iced,3,7.44,2.62,,,
2233,3k,filth,,7.45,2.82,0,0,0
4740,3k,ooze,,7.45,2.87,0,0,0
5480,3k,rare,2,7.45,2.42,3,7,9
395,3k,blaze,25,7.47,2.37,0,1,4
1568,3k,curse,2,7.47,2.67,0,0,3
1763,3k,disk,,7.47,3.37,0,0,0
2344,3k,flight,3,7.47,4.15,6,14,23
2523,lcnl,fried,5,7.47,2.67,1,10,8
3170,3k,heal,1,7.47,2.27,2,3,2
4006,3k,lint,,7.47,2.97,,,
4512,3k,mum,,7.47,4.13,0,8,6
6391,3k,slash,,7.47,2.61,0,0,1
4714,lcnl,oats,5,7.4899,2.69,7,5,8
5786,3k,saint,,7.4899,1.78,2,0,2
973,3k,charge,9,7.5,3.2,21,25,38
3442,3k,hymn,,7.5,2.21,0,1,1
5372,3k,quart,1,7.5,1.79,0,3,3
5536,3k,ref,,7.5,2.31,,,
1571,3k,curve,1,7.52,3.71,7,11,16
3475,3k,inn,,7.52,2.96,9,9,11
8432,3k,wound,5,7.52,2.73,6,9,24
957,3k,champ,1,7.53,1.9,,,
1025,3k,chief,6,7.53,2.86,17,55,64
1363,3k,cot,,7.53,2.32,20,3,5
1961,3k,due,1,7.53,3.03,0,6,6
2104,3k,faint,6,7.53,2.12,4,9,21
2528,3k,fright,3,7.53,3.04,1,5,7
3101,lcnl,halve,,7.53,2.7,,,
5810,3k,sap,1,7.53,3.64,29,18,11
6185,3k,shock,2,7.53,2.32,0,10,15
7263,3k,swap,9,7.53,3.36,15,4,5
8347,3k,will,485,7.53,2.87,4845,2333,1948
4250,lcnl,mars,7,7.543185,1.73,0,11,13
2340,3k,flick,,7.55,3.1,0,0,1
3126,3k,harp,1,7.55,3.59,0,3,5
874,unl,canned,,7.56,2.38,2,3,8
1460,3k,crew,1,7.56,2.66,12,28,33
2006,lcnl,dye,,7.56,2.41,2,2,3
2443,3k,fool,8,7.56,3.05,33,44,37
3173,3k,health,1,7.56,4.03,2,6,31
4603,3k,newt,,7.56,2.96,0,0,0
5005,3k,piss,,7.56,3.26,,,
7137,3k,strict,,7.56,2.45,0,1,4
2017,3k,earn,,7.57,2.56,9,15,26
2429,3k,foil,,7.57,1.89,1,1,3
5697,3k,rot,1,7.57,2.27,0,1,3
1522,3k,crush,,7.58,2.39,3,1,3
1852,3k,draft,,7.58,2.52,0,3,3
2463,3k,form,5,7.58,2.97,17,45,100
2605,3k,gag,,7.58,3.1,0,0,1
3147,3k,haul,3,7.58,2.5,2,5,6
5625,3k,risk,1,7.58,2.14,1,5,15
6762,3k,spike,11,7.58,3.67,0,9,6
7117,3k,stray,2,7.58,2.27,0,9,5
7185,3k,stump,7,7.58,2.61,6,8,8
7198,3k,style,1,7.58,2.19,0,5,10
7370,3k,tame,2,7.58,2.06,4,5,5
4611,3k,nick,6,7.585813,2.04,79,44,9
981,3k,chart,1,7.59,2.92,18,21,22
4539,3k,nab,,7.59,2.74,,,
8453,3k,wreck,1,7.59,2.06,0,4,4
1782,3k,doe,,7.59647,2.22,0,2,4
4515,3k,munch,6,7.6,2.37,,,
5997,3k,seam,1,7.6,1.88,0,0,0
1479,3k,croak,4,7.61,3.24,11,0,1
2667,3k,gear,,7.61,2.52,3,11,12
6945,3k,stale,1,7.61,2.03,1,1,1
6967,3k,stare,2,7.61,3.03,2,11,13
2109,3k,faith,,7.62,3.31,0,4,7
1349,3k,core,,7.63,3.67,0,1,2
1494,3k,crop,,7.63,2.36,7,10,13
1514,lcnl,cruel,,7.63,2.09,2,9,10
2915,3k,greed,1,7.63,2.27,0,0,0
7590,3k,thump,49,7.63,3.9,18,12,10
7085,3k,stork,,7.649755,2.32,0,3,5
1997,3k,dwarf,,7.65,2.81,12,6,8
4350,3k,mile,8,7.65,2.21,8,27,37
7147,3k,strip,,7.65,2.16,1,7,17
8365,3k,wink,5,7.65,4.57,9,6,5
8401,3k,wont,5,7.65,4.3,0,1,1
1469,3k,crime,1,7.67,3.2,0,3,12
1610,3k,damp,3,7.67,2.11,11,21,25
2486,3k,frame,2,7.67,2.68,9,17,26
5145,lcnl,pooch,,7.67,3.31,,,
5246,3k,print,2,7.67,2.99,4,10,17
5814,3k,sash,,7.67,2.63,7,1,1
7684,3k,tone,,7.67,1.97,4,12,21
7895,3k,tusk,,7.67,2.18,,,
8130,3k,war,8,7.67,1.75,40,66,83
8535,3k,yelp,2,7.67,2.22,0,3,1
748,3k,buck,,7.68,3.16,31,16,11
1106,3k,chute,3,7.68,2.43,1,4,4
2679,3k,gem,,7.68,2.81,0,0,0
5930,3k,scrap,,7.68,2.16,5,4,4
7004,3k,steel,7,7.68,2.45,19,22,32
4089,3k,loose,10,7.71,3.64,18,40,51
4474,lcnl,mound,1,7.71,2.71,0,4,6
614,3k,brand,4,7.72,2.35,3,5,4
806,3k,burst,8,7.72,2.7,8,29,37
2760,3k,glide,,7.72,2.74,8,5,5
4396,3k,moan,2,7.72,3.69,1,1,2
284,3k,beige,3,7.74,2.28,,,
1192,3k,cling,1,7.74,3.38,0,0,1
1632,3k,dash,2,7.74,2.92,1,6,10
3229,3k,herd,,7.74,3.38,3,14,29
1780,3k,dodge,,7.745668,2.45,0,1,2
2471,3k,foul,1,7.75,2.15,3,2,4
5759,3k,rust,3,7.75,2.9,5,1,2
6949,3k,stall,1,7.75,2.79,5,9,15
7142,3k,strike,5,7.75,2.34,0,12,23
3649,unl,kart,,7.76,2.56,,,
8350,3k,wilt,3,7.76,2.49,0,3,1
7688,lcnl,tongs,2,7.777639,2.55,1,0,1
144,lcnl,baits,,7.78,2.41,,,
960,3k,chance,14,7.78,2.1,51,90,100
2977,3k,groom,,7.78,2.82,0,0,2
3345,3k,hoot,5,7.78,5.06,53,0,0
4029,3k,load,10,7.78,2.39,10,25,27
5341,3k,pus,,7.78,1.99,,,
7468,3k,text,,7.78,2.26,0,0,0
8026,3k,vet,7,7.78,4.47,10,7,3
8494,3k,yak,1,7.78,3.56,,,
594,3k,brag,,7.79,2.46,6,4,1
1441,3k,crease,,7.79,2.07,,,
2320,3k,flea,6,7.79,2.97,13,14,4
3175,3k,heap,3,7.79,3.17,3,8,10
5299,3k,puck,,7.79,4.02,0,1,1
7120,3k,streak,1,7.79,2.66,1,3,4
7298,3k,swift,2,7.79,2.44,0,4,6
8065,3k,vote,,7.79,2.62,2,9,15
5583,lcnl,rick,,7.798953,4.39,31,17,11
1508,3k,crown,8,7.8,3.35,7,8,8
2159,3k,feast,9,7.81,3.91,3,17,17
25,3k,aide,,7.83,3.31,0,1,1
1032,3k,chime,,7.83,2.57,,,
3706,3k,kin,,7.83,5.19,0,2,2
7160,3k,stroll,2,7.83,1.47,3,4,3
8504,lcnl,yap,14,7.83,2.31,,,
8327,3k,wick,,7.830924,2.01,0,2,3
92,3k,ass,,7.84,3.11,0,0,2
1488,3k,crook,1,7.84,2.65,1,0,3
3927,lcnl,leech,,7.84,2.03,,,
5034,3k,plank,2,7.84,2.81,1,3,3
5279,3k,prove,8,7.84,2.59,7,17,20
6398,3k,slave,1,7.84,2.03,8,20,21
7221,3k,sulk,,7.84,2.71,,,
7436,3k,teens,,7.84,2.14,0,0,1
7709,3k,torch,2,7.84,4,5,1,4
8457,lcnl,wrench,,7.84,2.85,0,1,2
7825,lcnl,troops,,7.841581,2.11,0,4,6
3200,3k,heel,1,7.85,2.72,1,6,4
5288,lcnl,prune,2,7.85,2.58,,,
3759,3k,knit,7,7.86,2.95,1,2,3
540,3k,boost,,7.89,2.87,0,0,1
589,3k,brace,,7.89,1.78,0,7,7
1078,3k,chow,,7.89,2.05,,,
1958,lcnl,dude,,7.89,2.83,0,1,3
1968,3k,duke,10,7.89,2.96,0,8,12
2346,lcnl,flinch,,7.89,3.1,,,
2481,3k,fowl,,7.89,2.87,0,0,0
3569,3k,jinx,,7.89,2.08,14,3,1
5173,3k,pose,,7.89,2.66,0,0,0
5442,3k,rail,3,7.89,2.99,6,8,9
7397,3k,task,,7.89,2.93,16,4,10
7984,3k,vase,2,7.89,2.59,1,2,3
4883,3k,peck,5,7.894866,4.03,0,4,3
